Daily Date,Share Code,Year High (GH¢),Year Low (GH¢),Previous Closing Price - VWAP (GH¢),Opening Price (GH¢),Last Transaction Price (GH¢),Closing Price - VWAP (GH¢),Price Change (GH¢),Closing Bid Price (GH¢),Closing Offer Price (GH¢),Total Shares Traded,Total Value Traded (GH¢)
25/11/2025,CPC,0.05,0.02,0.05,0.05,0.05,0.05,0.0,0.05,0.0,"5,100.00",255.00
24/11/2025,CPC,0.05,0.02,0.05,0.05,0.05,0.05,0.0,0.05,0.0,0.00,0.00
21/11/2025,CPC,0.05,0.02,0.05,0.05,0.05,0.05,0.0,0.05,0.0,0.00,0.00
20/11/2025,CPC,0.05,0.02,0.04,0.04,0.05,0.05,0.01,0.05,0.0,"5,000.00",250.00
19/11/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
18/11/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
17/11/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
14/11/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
13/11/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
12/11/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
11/11/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,403.00,20.15
10/11/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
07/11/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
06/11/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
05/11/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,"2,600.00",130.00
04/11/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
03/11/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
31/10/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
30/10/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
29/10/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
28/10/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
27/10/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
24/10/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
23/10/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
22/10/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.00,0.00
21/10/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.04,0.0,"1,600.00",64.00
20/10/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.04,0.0,0.00,0.00
17/10/2025,CPC,0.04,0.02,0.04,0.04,0.04,0.04,0.0,0.04,0.0,0.00,0.00
16/10/2025,CPC,0.04,0.02,0.03,0.03,0.04,0.04,0.01,0.04,0.0,"12,800.00",512.00
15/10/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.04,0.0,0.00,0.00
14/10/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.04,0.0,0.00,0.00
13/10/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.04,0.0,0.00,0.00
10/10/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.04,0.0,0.00,0.00
09/10/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.04,0.0,0.00,0.00
08/10/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.04,0.0,0.00,0.00
07/10/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.04,0.0,0.00,0.00
06/10/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.04,0.0,0.00,0.00
03/10/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.04,0.0,0.00,0.00
02/10/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.04,0.0,0.00,0.00
01/10/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.04,0.0,0.00,0.00
30/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.04,0.0,0.00,0.00
30/09/2025,CPC,"2,038.07",61.14,0.0,,0.00,,-0.0937,,,,
29/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.04,0.0,0.00,0.00
26/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.04,0.0,0.00,0.00
25/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.04,0.0,0.00,0.00
24/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03
23/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.04,0.0,0.00,0.00
19/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.04,0.0,0.00,0.00
18/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,8.00,0.24
17/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.00,0.00
16/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.00,0.00
15/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.00,0.00
12/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.00,0.00
12/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.00,0.00
10/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.00,0.00
09/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.00,0.00
08/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.00,0.00
05/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.00,0.00
04/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,"1,000.00",30.00
03/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.00,0.00
02/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.00,0.00
01/09/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.00,0.00
29/08/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.00,0.00
28/08/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.00,0.00
27/08/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.00,0.00
26/08/2025,CPC,0.03,0.02,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.00,0.00
25/08/2025,CPC,0.03,0.02,0.02,0.02,0.03,0.03,0.01,0.02,0.0,"7,970.00",239.10
22/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.1,0.02,0.0,0.10,0.10
21/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
20/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,4.00,0.08
19/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
18/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,5.00,0.10
15/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
14/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
13/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
12/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,640.00,12.80
11/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
08/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.03,0.0,0.00,0.00
07/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
06/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
05/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
04/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,50.00,1.00
01/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
31/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
30/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,5.00,0.10
29/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
28/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
25/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
24/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
23/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
22/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
21/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
18/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
18/07/2025,CPC,"2,038.07",40.76,0.0,,0.00,,-0.0407,,,,
17/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
16/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
15/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
14/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,5.00,0.10
11/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
10/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
09/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
08/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
07/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
03/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
02/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
01/07/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
30/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
27/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
26/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
25/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
24/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
23/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,10.00,0.20
20/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,129.00,2.58
19/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,15.00,0.30
18/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
17/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
16/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
13/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,33.00,0.66
12/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
11/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
10/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,60.00,1.20
09/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.00,0.00
05/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,"53,315.00","1,066.30"
04/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
03/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
02/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
30/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
29/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
28/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
27/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
26/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
23/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
22/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
21/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
20/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,50.00,1.00
19/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,401.00,8.02
16/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
15/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
14/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
13/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
12/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
09/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
08/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,590.00,11.80
07/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
06/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
05/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,85.00,1.70
02/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,300.00,6.00
30/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
29/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
28/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
25/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,"1,000.00",20.00
24/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
23/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
22/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
17/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
16/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
15/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
14/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
11/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
10/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
09/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
08/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
07/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
04/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
03/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,"17,156.00",343.12
02/04/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,15.00,0.30
28/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
27/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
26/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
25/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
24/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
21/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
20/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,"2,550.00",51.00
19/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
18/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
17/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,"53,315.00","1,066.30"
14/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
13/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
12/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
11/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
10/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
07/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,"4,000.00",80.00
05/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,"32,000.00",640.00
04/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
03/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
28/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
27/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,17.00,0.34
26/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
25/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
24/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
21/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,"4,000.00",80.00
20/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
19/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,"3,535.00",70.70
18/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.02,999.00,19.98
17/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,1.00,0.02
14/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
13/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,15.00,0.30
12/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,20.00,0.40
11/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
10/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
07/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
06/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,512.00,10.24
05/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,96.00,1.92
04/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
03/02/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
31/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
30/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,6.00,0.12
29/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,"3,700.00",74.00
28/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
27/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
24/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
23/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,2.00,0.04
22/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
21/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
20/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,25.00,0.50
17/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
16/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,21.00,0.42
15/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,"6,055.00",121.10
14/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
13/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
10/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
09/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.00,0.00
08/01/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,34.00,0.68
